orcid_id	term	tf-idf
0000-0002-3853-883X	health	0.1168579766862144
0000-0002-3853-883X	webbased	0.11231239487814337
0000-0002-3853-883X	digital	0.10932036617625153
0000-0002-3853-883X	internetbased	0.10643908191191981
0000-0002-3853-883X	prescribing	0.10304949254195073
0000-0002-3853-883X	patients	0.0995360992576088
0000-0002-3853-883X	care	0.09751441674192869
0000-0002-3853-883X	primary	0.09738963969042422
0000-0002-3853-883X	primary care	0.0890908386549671
0000-0002-3853-883X	people	0.08560839161876208
0000-0002-3853-883X	antibiotic	0.0821870602332592
0000-0002-3853-883X	study	0.08200282207619675
0000-0002-3853-883X	randomised	0.07954678128160225
0000-0002-3853-883X	controlled trial	0.07688147234565504
0000-0002-3853-883X	antibiotic prescribing	0.07272892657911613
0000-0002-3853-883X	controlled	0.07271617834880967
0000-0002-3853-883X	digital interventions	0.07135318943563221
0000-0002-3853-883X	management	0.06999734690328484
0000-0002-3853-883X	rehabilitation	0.06968547855831793
0000-0002-3853-883X	experiences	0.06867475804127443
0000-0002-3853-883X	weight management	0.06558633276076982
0000-0002-3853-883X	usage	0.06532169820961761
0000-0002-3853-883X	effective	0.06466850004768142
0000-0002-3853-883X	use	0.06418795846772803
0000-0002-3853-883X	treatment	0.06346549132780253
0000-0002-3853-883X	users	0.06312707647746929
0000-0002-3853-883X	weight	0.06286943988323367
0000-0002-3853-883X	qualitative	0.06239614531607762
0000-0002-3853-883X	effectiveness	0.062260670706156575
0000-0002-3853-883X	pandemic	0.061839430844214574
0000-0002-3853-883X	breathing	0.0614871869632217
0000-0002-3853-883X	online	0.05543962589882012
0000-0002-3853-883X	management intervention	0.05487663912693301
0000-0002-3853-883X	adherence	0.05435091146407404
0000-0002-3853-883X	notifications	0.05323058728081659
0000-0002-3853-883X	breathing retraining	0.05323058728081659
0000-0002-3853-883X	engagement	0.052823030766809866
0000-0002-3853-883X	intentions	0.05232567225279695
0000-0002-3853-883X	personbased	0.05156995499457047
0000-0002-3853-883X	randomised controlled	0.0498880824459869
0000-0002-3853-883X	fatigue	0.049761897133079463
0000-0002-3853-883X	behavioural	0.04957845373924255
0000-0002-3853-883X	respiratory	0.049230608543157445
0000-0002-3853-883X	internet	0.048404727665633265
0000-0002-3853-883X	vestibular	0.04833959712965907
0000-0002-3853-883X	research	0.04805297851713754
0000-0002-3853-883X	personbased approach	0.047907528552734925
0000-0002-3853-883X	retraining	0.04756879295708814
0000-0002-3853-883X	dizziness	0.04756879295708814
0000-0002-3853-883X	website	0.04753944571145505
0000-0002-3853-883X	randomised controlled trial	0.04716862628134625
0000-0002-3853-883X	develop	0.046667254804490924
0000-0002-3853-883X	electronic	0.046632363453420075
0000-0002-3853-883X	stroke	0.04563800820124896
0000-0002-3853-883X	training	0.04425318689244349
0000-0002-3853-883X	potential	0.044184623097604264
0000-0002-3853-883X	qualitative study	0.04375951041889343
0000-0002-3853-883X	electronic patient records	0.043505637416693166
0000-0002-3853-883X	reduce	0.04316338159105461
0000-0002-3853-883X	aimed	0.04295278455922797
0000-0002-3853-883X	patient	0.04282719247764422
0000-0002-3853-883X	electronic patient	0.04281191366137932
0000-0002-3853-883X	patient records	0.041652635836523226
0000-0002-3853-883X	lifeguide	0.04125596399565637
0000-0002-3853-883X	handwashing	0.04125596399565637
0000-0002-3853-883X	development	0.041053730258372764
0000-0002-3853-883X	vaccination	0.040991457975481135
0000-0002-3853-883X	anxiety	0.040745836072359404
0000-0002-3853-883X	randomized	0.04050692279426859
0000-0002-3853-883X	vestibular rehabilitation	0.04022549481800652
0000-0002-3853-883X	therapy	0.039955834708635125
0000-0002-3853-883X	change	0.039846498136435704
0000-0002-3853-883X	diabetes	0.03974328988640514
0000-0002-3853-883X	nurse support	0.039383540194667395
0000-0002-3853-883X	approach	0.038868906231254975
0000-0002-3853-883X	records	0.03874036549954057
0000-0002-3853-883X	weight management intervention	0.03867167770372726
0000-0002-3853-883X	exploratory	0.03799674330345816
0000-0002-3853-883X	programme	0.03798606181768752
0000-0002-3853-883X	cancer	0.037926873059869574
0000-0002-3853-883X	using	0.037648880771387894
0000-0002-3853-883X	webbased intervention	0.03751111639367842
0000-0002-3853-883X	asthma	0.03709975114266354
0000-0002-3853-883X	nurse	0.036892312177933026
0000-0002-3853-883X	influenza	0.03649248333304151
0000-0002-3853-883X	stopadvisor	0.03609896849619933
0000-0002-3853-883X	respiratory tract	0.035937852658824904
0000-0002-3853-883X	adults	0.035900625867273925
0000-0002-3853-883X	physical	0.03586554691969598
0000-0002-3853-883X	theory	0.0355153930441276
0000-0002-3853-883X	views	0.035077664756221864
0000-0002-3853-883X	low	0.03487653080840487
0000-0002-3853-883X	longterm	0.03462581396893913
0000-0002-3853-883X	behaviour change	0.03457414233560367
0000-0002-3853-883X	intervention development	0.03446059767033397
0000-0002-9133-2021	myopia	0.37754538598144044
0000-0002-9133-2021	refractive	0.2343215941680801
0000-0002-9133-2021	rop	0.17542168684370657
0000-0002-9133-2021	refractive error	0.17324880918229815
0000-0002-9133-2021	error	0.13127879171540527
0000-0002-9133-2021	eye	0.1223724134453441
0000-0002-9133-2021	children	0.12155526194420013
0000-0002-9133-2021	visual	0.10669749129141302
0000-0002-9133-2021	outdoors	0.08396053519907451
0000-0002-9133-2021	retinal	0.07817795409471988
0000-0002-9133-2021	hbf	0.06979486990758253
0000-0002-9133-2021	loci	0.0691792493814309
0000-0002-9133-2021	association	0.06662172258079646
0000-0002-9133-2021	genomewide	0.06370046248286045
0000-0002-9133-2021	years	0.06359688122779437
0000-0002-9133-2021	birth	0.060211924458049605
0000-0002-9133-2021	time outdoors	0.059744304117293916
0000-0002-9133-2021	corneal	0.058890382914088484
0000-0002-9133-2021	reading	0.05875950492903507
0000-0002-9133-2021	genetic	0.05755663221481601
0000-0002-9133-2021	variants	0.05706927204286858
0000-0002-9133-2021	childhood	0.05312237037431822
0000-0002-9133-2021	impairment	0.052560106037412846
0000-0002-9133-2021	infants	0.051379054820548116
0000-0002-9133-2021	cream	0.05105380467792661
0000-0002-9133-2021	age	0.05097406583773949
0000-0002-9133-2021	ophthalmologists	0.05037634545411861
0000-0002-9133-2021	astigmatism	0.05037634545411861
0000-0002-9133-2021	aged	0.05012706362411017
0000-0002-9133-2021	associated	0.04788764133623018
0000-0002-9133-2021	amblyopia	0.047220755658464564
0000-0002-9133-2021	aplp2	0.04652991327172169
0000-0002-9133-2021	cream consortium	0.0464677920912286
0000-0002-9133-2021	visual impairment	0.045209518953347815
0000-0002-9133-2021	incident myopia	0.044570178572271774
0000-0002-9133-2021	corneal curvature	0.044570178572271774
0000-0002-9133-2021	risk	0.04386466114969481
0000-0002-9133-2021	study	0.043120612580765445
0000-0002-9133-2021	retinopathy prematurity	0.042101204842489574
0000-0002-9133-2021	genomewide association	0.04193795883964871
0000-0002-9133-2021	studies	0.041330336497523934
0000-0002-9133-2021	refractive error myopia	0.0412199899755089
0000-0002-9133-2021	prematurity	0.0412199899755089
0000-0002-9133-2021	error myopia	0.0412199899755089
0000-0002-9133-2021	metaanalysis	0.04101006145860383
0000-0002-9133-2021	retinopathy	0.04047493342154106
0000-0002-9133-2021	refractive errors	0.04047493342154106
0000-0002-9133-2021	identified	0.03983561748606295
0000-0002-9133-2021	asians	0.03940364893268451
0000-0002-9133-2021	refractive astigmatism	0.03877492772643474
0000-0002-9133-2021	anz	0.03877492772643474
0000-0002-9133-2021	15q14	0.03877492772643474
0000-0002-9133-2021	grading	0.0387510162457267
0000-0002-9133-2021	europeans	0.03865068536544856
0000-0002-9133-2021	time	0.03844952254555362
0000-0002-9133-2021	european	0.03806530117041104
0000-0002-9133-2021	al	0.03772670138547283
0000-0002-9133-2021	genes	0.03759109259582726
0000-0002-9133-2021	common	0.037572826776028995
0000-0002-9133-2021	curvature	0.03748293092175985
0000-0002-9133-2021	spherical equivalent	0.03714181547689315
0000-0002-9133-2021	spherical	0.03712474482477818
0000-0002-9133-2021	snp	0.037092314117943205
0000-0002-9133-2021	consortium	0.037025532166613855
0000-0002-9133-2021	cohort	0.03676826607797995
0000-0002-9133-2021	cohorts	0.03674142932402538
0000-0002-9133-2021	vision	0.03636432821609033
0000-0002-9133-2021	effects	0.03626049287720731
0000-0002-9133-2021	104	0.03580556942484913
0000-0002-9133-2021	preterm	0.035700167280263886
0000-0002-9133-2021	children aged	0.03510605507820955
0000-0002-9133-2021	optic disc	0.035084337368741315
0000-0002-9133-2021	loci refractive error	0.035084337368741315
0000-0002-9133-2021	loci refractive	0.035084337368741315
0000-0002-9133-2021	axial length	0.035084337368741315
0000-0002-9133-2021	associated refractive	0.035084337368741315
0000-0002-9133-2021	asian	0.03501284881474983
0000-0002-9133-2021	uk	0.03451576217108735
0000-0002-9133-2021	risk myopia	0.03434999164625742
0000-0002-9133-2021	preterm infants	0.03372911118461754
0000-0002-9133-2021	axial	0.03344109294951391
0000-0002-9133-2021	disorder	0.03330078889822809
0000-0002-9133-2021	development	0.032737570135338706
0000-0002-9133-2021	oxygen saturation	0.032716879396715824
0000-0002-9133-2021	growth	0.03269405189833055
0000-0002-9133-2021	evidence	0.03211427443595304
0000-0002-9133-2021	data	0.03207303042039477
0000-0002-9133-2021	disc	0.031235775768133207
0000-0002-9133-2021	papilloedema	0.031019942181147793
0000-0002-9133-2021	grading rop	0.031019942181147793
0000-0002-9133-2021	eye examinations	0.031019942181147793
0000-0002-9133-2021	spent	0.030782553728234102
0000-0002-9133-2021	optic	0.03065940128856399
0000-0002-9133-2021	international	0.030091639221698906
0000-0002-9133-2021	normative	0.0299250555660801
0000-0002-9133-2021	eye movements	0.0299250555660801
0000-0002-9133-2021	retinal nerve fibre	0.02971345238151452
0000-0002-9133-2021	retinal nerve	0.02971345238151452
0000-0002-9133-2021	peripapillary retinal nerve	0.02971345238151452
0000-0002-9133-2021	peripapillary retinal	0.02971345238151452
0000-0001-8621-7881	leap	0.2094392845813505
0000-0001-8621-7881	ingan	0.2094392845813505
0000-0001-8621-7881	qws	0.16289722134105036
0000-0001-8621-7881	atom probe	0.14739269432767121
0000-0001-8621-7881	ingan qws	0.13962618972090032
0000-0001-8621-7881	uranium	0.12957299951010537
0000-0001-8621-7881	probe tomography	0.12633659513800388
0000-0001-8621-7881	atom probe tomography	0.12633659513800388
0000-0001-8621-7881	atom	0.11021352550197488
0000-0001-8621-7881	interface	0.10273728722431119
0000-0001-8621-7881	probe	0.09925407100903885
0000-0001-8621-7881	nonpolar	0.09690283743934079
0000-0001-8621-7881	ga	0.09690283743934079
0000-0001-8621-7881	qw	0.09308412648060022
0000-0001-8621-7881	leap 5000	0.09308412648060022
0000-0001-8621-7881	laser	0.08936023866692562
0000-0001-8621-7881	water vapour	0.08916363362331219
0000-0001-8621-7881	1120	0.08916363362331219
0000-0001-8621-7881	tomography	0.0850749180077476
0000-0001-8621-7881	vapour	0.07752226995147263
0000-0001-8621-7881	5000	0.07297774605901033
0000-0001-8621-7881	random alloy	0.06981309486045016
0000-0001-8621-7881	nonpolar ingan	0.06981309486045016
0000-0001-8621-7881	leap 3000	0.06981309486045016
0000-0001-8621-7881	detector efficiency	0.06981309486045016
0000-0001-8621-7881	1120 ingan qws	0.06981309486045016
0000-0001-8621-7881	1120 ingan	0.06981309486045016
0000-0001-8621-7881	voltage	0.06946876743809233
0000-0001-8621-7881	polar	0.06756675099296593
0000-0001-8621-7881	alloy	0.06687272521748414
0000-0001-8621-7881	apt	0.06316829756900194
0000-0001-8621-7881	instrument	0.06139700405977894
0000-0001-8621-7881	detector	0.06069348476043382
0000-0001-8621-7881	layer	0.059423580525300716
0000-0001-8621-7881	clusters	0.05856986826068428
0000-0001-8621-7881	hydride	0.05814170246360447
0000-0001-8621-7881	3000	0.05745052792414815
0000-0001-8621-7881	energy	0.05567431994597123
0000-0001-8621-7881	water	0.05083538854155245
0000-0001-8621-7881	atomic	0.049936951040878766
0000-0001-8621-7881	oxidation	0.04808851225280954
0000-0001-8621-7881	voltage kv	0.04654206324030011
0000-0001-8621-7881	using leap	0.04654206324030011
0000-0001-8621-7881	tomography measurements	0.04654206324030011
0000-0001-8621-7881	qw interface	0.04654206324030011
0000-0001-8621-7881	quantum wells	0.04654206324030011
0000-0001-8621-7881	probe tomography measurements	0.04654206324030011
0000-0001-8621-7881	nonpolar ingan quantum	0.04654206324030011
0000-0001-8621-7881	nonpolar 1120 ingan	0.04654206324030011
0000-0001-8621-7881	nonpolar 1120	0.04654206324030011
0000-0001-8621-7881	metaloxide interface	0.04654206324030011
0000-0001-8621-7881	metaloxide	0.04654206324030011
0000-0001-8621-7881	localisation energy typically	0.04654206324030011
0000-0001-8621-7881	localisation energy	0.04654206324030011
0000-0001-8621-7881	leap 5000 instrument	0.04654206324030011
0000-0001-8621-7881	kv	0.04654206324030011
0000-0001-8621-7881	ingan quantum wells	0.04654206324030011
0000-0001-8621-7881	ingan quantum	0.04654206324030011
0000-0001-8621-7881	indiumrich clusters	0.04654206324030011
0000-0001-8621-7881	indiumrich	0.04654206324030011
0000-0001-8621-7881	inaln layer	0.04654206324030011
0000-0001-8621-7881	inaln	0.04654206324030011
0000-0001-8621-7881	iiinitride	0.04654206324030011
0000-0001-8621-7881	hit detection	0.04654206324030011
0000-0001-8621-7881	gan	0.04654206324030011
0000-0001-8621-7881	ga content	0.04654206324030011
0000-0001-8621-7881	energy typically	0.04654206324030011
0000-0001-8621-7881	corrosion	0.04654206324030011
0000-0001-8621-7881	atomic structure	0.04654206324030011
0000-0001-8621-7881	analysis iiinitride	0.04654206324030011
0000-0001-8621-7881	5000 instrument	0.04654206324030011
0000-0001-8621-7881	0001 polar	0.04654206324030011
0000-0001-8621-7881	fluctuations	0.046326704506161144
0000-0001-8621-7881	tomography apt	0.04458181681165609
0000-0001-8621-7881	probe tomography apt	0.04458181681165609
0000-0001-8621-7881	wells	0.04319099983670179
0000-0001-8621-7881	desorption	0.04319099983670179
0000-0001-8621-7881	small clusters	0.04123075340805778
0000-0001-8621-7881	0001	0.04081876776649605
0000-0001-8621-7881	random	0.04036739626283051
0000-0001-8621-7881	efficiency	0.039597089360907764
0000-0001-8621-7881	pulsed	0.038761134975736314
0000-0001-8621-7881	content	0.038407293002496457
0000-0001-8621-7881	transmission electron microscopy	0.0383003519494321
0000-0001-8621-7881	smallscale	0.0383003519494321
0000-0001-8621-7881	transmission electron	0.03713443890008128
0000-0001-8621-7881	hit	0.03713443890008128
0000-0001-8621-7881	implantation	0.0368008885470923
0000-0001-8621-7881	segregation	0.03494928854583378
0000-0001-8621-7881	observed	0.034385403889768414
0000-0001-8621-7881	measurements	0.03437636064798851
0000-0001-8621-7881	localisation	0.03313780962590685
0000-0001-8621-7881	chemistry	0.03218140869497182
0000-0001-8621-7881	metal	0.03193963018834798
0000-0001-8621-7881	oxide	0.03170936940618084
0000-0001-8621-7881	localised	0.03170936940618084
0000-0001-8621-7881	air	0.031598225142235474
0000-0001-8621-7881	pulse	0.03148957871484997
0000-0001-8621-7881	using	0.030319025341779816
0000-0001-8621-7881	structure	0.0300231743198775
0000-0001-5417-6595	depression	0.3140187572100432
0000-0001-5417-6595	offspring	0.21872093903621398
0000-0001-5417-6595	symptoms	0.1406132851200435
0000-0001-5417-6595	maternal depression	0.1378576724672582
0000-0001-5417-6595	mothers	0.13377059774983244
0000-0001-5417-6595	maternal	0.12903168586151628
0000-0001-5417-6595	depressive	0.11609415355234909
0000-0001-5417-6595	alcohol use	0.11318810972511979
0000-0001-5417-6595	psychopathology	0.11022427050060424
0000-0001-5417-6595	alcohol	0.10487886743686096
0000-0001-5417-6595	adolescent	0.100888337908985
0000-0001-5417-6595	depression symptoms	0.09322923565571489
0000-0001-5417-6595	maltreatment	0.08722862123585938
0000-0001-5417-6595	risk	0.08508385154034043
0000-0001-5417-6595	antisocial	0.08335094453607202
0000-0001-5417-6595	suicidal ideation	0.08154901243676788
0000-0001-5417-6595	ideation	0.08154901243676788
0000-0001-5417-6595	recurrent	0.080848649803657
